id,pid,ms_subclass,ms_zoning,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,total_bsmt_sf,heating,heating_qc,central_air,electrical,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,sale_type,saleprice
1495,908151040,80,RL,9638,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,6,1977,1977,Hip,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,Rec,1029.0,GasA,TA,Y,SBrkr,0,1117,1.0,0.0,1,0,3,1,TA,6,Typ,1,Attchd,1977.0,RFn,2.0,542.0,TA,TA,Y,292,0,0,0,0,0,0,11,2008,WD ,11.898187865760873
2388,528118020,60,RL,13418,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Stone,132.0,Gd,TA,PConc,Ex,TA,Av,Unf,Unf,1117.0,GasA,Ex,Y,SBrkr,0,2452,0.0,0.0,3,1,4,1,Gd,9,Typ,1,BuiltIn,2004.0,Fin,3.0,691.0,TA,TA,Y,113,32,0,0,0,0,0,9,2006,WD ,12.641096555879882
938,909475040,20,RL,17597,Pave,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,7,9,1971,2009,Hip,CompShg,BrkFace,BrkFace,None,0.0,Gd,Gd,CBlock,Gd,TA,No,GLQ,ALQ,1803.0,GasA,TA,Y,SBrkr,0,2365,1.0,0.0,2,0,3,1,Ex,7,Min1,2,Attchd,1971.0,Fin,2.0,551.0,TA,TA,Y,200,144,0,0,0,0,0,7,2009,WD ,12.66032791780777
1194,534202130,20,RL,8872,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1965,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,300.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,912.0,GasA,Ex,Y,SBrkr,0,912,1.0,0.0,1,0,2,1,Gd,5,Typ,0,Detchd,1992.0,Unf,2.0,576.0,TA,TA,Y,0,240,0,0,0,0,0,12,2008,WD ,11.898187865760873
2429,528228575,120,RL,3982,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,Av,GLQ,Unf,1520.0,GasA,Ex,Y,SBrkr,0,1567,1.0,0.0,2,0,1,1,Ex,7,Typ,1,Attchd,2006.0,Fin,3.0,648.0,TA,TA,Y,312,0,0,0,0,0,0,10,2006,New,12.485827127509431
1937,535325280,80,RL,7134,Pave,Reg,Bnk,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,5,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,384.0,GasA,TA,Y,SBrkr,0,1360,0.0,0.0,1,0,3,1,TA,6,Min1,1,Detchd,1962.0,Unf,2.0,572.0,TA,TA,Y,0,50,0,0,0,0,0,2,2007,WD ,11.77528972943772
1847,533221100,160,FV,2117,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,756.0,GasA,Ex,Y,SBrkr,0,1525,0.0,0.0,2,1,3,1,Gd,5,Typ,1,Detchd,2000.0,Unf,2.0,440.0,TA,TA,Y,0,0,0,0,0,0,0,6,2007,WD ,12.083905011555967
1550,910203090,50,RM,8155,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,7,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,Unf,780.0,GasA,Gd,Y,FuseA,0,1200,0.0,0.0,1,0,4,1,TA,7,Typ,0,NA,0.0,NA,0.0,0.0,NA,NA,Y,0,0,96,0,0,0,0,7,2008,WD ,11.686878772093667
2705,904302030,20,RL,5500,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,7,5,2004,2004,Shed,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,Gd,Mn,GLQ,LwQ,1073.0,GasA,Ex,Y,SBrkr,0,1073,1.0,0.0,2,0,2,1,TA,4,Typ,0,Detchd,2004.0,Unf,1.0,246.0,TA,TA,Y,0,120,0,0,0,0,0,5,2006,WD ,11.964001084330445
2713,905106210,20,RL,11553,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,Plywood,Plywood,BrkFace,188.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1051.0,GasA,TA,Y,SBrkr,0,1159,0.0,0.0,1,1,3,1,TA,7,Typ,1,Attchd,1968.0,Unf,1.0,336.0,TA,TA,Y,466,0,0,0,0,0,0,7,2006,WD ,11.970350312009105
1938,535325320,50,RL,7150,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,4,4,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Rec,Unf,1190.0,GasA,Gd,Y,SBrkr,0,1540,1.0,0.0,1,0,4,1,Fa,7,Typ,0,Detchd,2002.0,Unf,1.0,352.0,TA,TA,Y,0,0,0,0,0,0,0,8,2007,WD ,11.652687407345388
1819,532353120,20,RL,6285,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,LwQ,Rec,894.0,GasA,TA,Y,SBrkr,0,894,1.0,0.0,1,0,2,1,TA,5,Typ,0,Detchd,1979.0,Unf,1.0,308.0,TA,TA,Y,192,0,0,0,0,0,0,3,2007,WD ,11.701477571514818
23,527368020,60,FV,7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,814.0,GasA,Ex,Y,SBrkr,0,1674,1.0,0.0,2,1,3,1,Gd,7,Typ,0,Attchd,2000.0,RFn,2.0,663.0,TA,TA,Y,0,96,0,0,0,0,0,1,2010,WD ,12.283033686666302
2289,923228250,160,RM,2001,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,80.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,546.0,GasA,Fa,Y,SBrkr,0,1092,0.0,0.0,1,1,3,1,TA,6,Typ,0,Attchd,1970.0,Unf,1.0,286.0,TA,TA,Y,0,0,0,0,0,0,0,1,2007,WD ,11.225243392518447
1156,532477030,20,RL,19508,Pave,Reg,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,6,5,1974,1974,Gable,CompShg,HdBoard,ImStucc,BrkFace,144.0,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,1430.0,GasA,TA,Y,SBrkr,0,1430,0.0,1.0,2,0,3,1,TA,6,Typ,2,Attchd,1974.0,Unf,2.0,484.0,TA,TA,Y,117,108,165,0,0,0,0,7,2008,WD ,12.165250651009918
2717,905107300,80,RL,7176,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,200.0,TA,TA,CBlock,TA,Gd,Gd,GLQ,Unf,960.0,GasA,Fa,Y,SBrkr,0,1040,1.0,0.0,1,0,3,1,TA,6,Typ,1,Detchd,1979.0,Unf,2.0,616.0,TA,TA,Y,131,0,0,0,180,0,0,7,2006,WD ,11.986049221552207
2101,906378170,20,RL,10652,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,306.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1494.0,GasA,Ex,Y,SBrkr,0,1494,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Attchd,2006.0,RFn,3.0,840.0,TA,TA,Y,160,33,0,0,0,0,0,8,2007,New,12.540757571577291
1377,905100020,85,RL,11235,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,SFoyer,5,6,1963,1963,Gable,CompShg,HdBoard,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,Unf,981.0,GasA,TA,Y,SBrkr,0,1075,1.0,0.0,1,0,3,1,Gd,6,Typ,0,Detchd,1996.0,Unf,2.0,440.0,TA,TA,Y,64,0,0,0,64,0,0,5,2008,WD ,11.904967552746252
1381,905104110,20,RL,10265,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1967,2005,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Fa,CBlock,TA,TA,No,ALQ,Unf,992.0,GasA,Ex,Y,SBrkr,0,992,1.0,0.0,1,0,3,1,Gd,6,Typ,0,Attchd,1967.0,RFn,1.0,294.0,TA,TA,Y,204,0,0,0,0,0,600,7,2008,WD ,11.884489021402711
2502,533127080,60,RL,14541,Pave,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1993,1993,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,Gd,PConc,Gd,Gd,No,GLQ,Unf,1338.0,GasA,Ex,Y,SBrkr,0,2520,1.0,0.0,2,1,5,1,Gd,10,Typ,1,Attchd,1993.0,RFn,3.0,796.0,TA,TA,Y,209,55,0,0,0,0,0,11,2006,WD ,12.644327576461329
2609,535402100,80,RL,10184,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,379.0,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,1083.0,GasA,TA,Y,SBrkr,0,1146,0.0,1.0,1,0,3,1,TA,6,Typ,1,Attchd,1963.0,Unf,1.0,294.0,TA,TA,Y,345,75,0,0,0,0,0,6,2006,WD ,12.013700752882718
505,528390100,60,RL,46589,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1994,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,528.0,Gd,TA,PConc,Gd,Gd,No,GLQ,Rec,1629.0,GasA,Ex,Y,SBrkr,0,2448,1.0,0.0,2,1,4,1,Gd,8,Typ,1,Attchd,1994.0,RFn,3.0,711.0,TA,TA,Y,517,76,0,0,0,0,0,7,2009,WD ,12.904207367601158
1126,528478040,60,FV,10625,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1026.0,GasA,Ex,Y,SBrkr,0,1958,0.0,0.0,2,1,3,1,Gd,9,Typ,1,Attchd,2005.0,Fin,3.0,936.0,TA,TA,Y,154,210,0,0,0,0,0,7,2008,WD ,12.429216196844383
2914,923226180,180,RM,1470,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,6,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,630.0,GasA,TA,Y,SBrkr,0,630,1.0,0.0,1,0,1,1,TA,3,Typ,0,NA,0.0,NA,0.0,0.0,NA,NA,Y,0,0,0,0,0,0,0,4,2006,WD ,11.198214720130528
393,527401160,90,RL,9000,Pave,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,Duplex,2Story,5,5,1974,1974,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,Unf,896.0,GasA,TA,Y,SBrkr,0,1792,0.0,0.0,2,2,4,2,TA,8,Typ,0,NA,0.0,NA,0.0,0.0,NA,NA,Y,32,45,0,0,0,0,0,9,2009,WD ,11.820410164718188
2405,528180080,120,RL,5911,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,278.0,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,1560.0,GasA,Ex,Y,SBrkr,0,1565,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Attchd,2005.0,RFn,2.0,556.0,TA,TA,Y,196,56,0,0,0,0,0,3,2006,WD ,12.551433829568632
67,528445060,20,RL,8987,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,226.0,Gd,TA,PConc,Gd,TA,NA,Unf,Unf,1595.0,GasA,Ex,Y,SBrkr,0,1595,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Attchd,2005.0,RFn,3.0,880.0,TA,TA,Y,144,0,0,0,0,0,0,5,2010,WD ,12.308177868467327
2227,909452102,20,RL,17871,Pave,IR2,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,4,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,1680.0,GasA,Gd,Y,SBrkr,0,1680,0.0,0.0,2,0,4,1,Gd,7,Typ,0,Attchd,1996.0,Unf,2.0,628.0,TA,TA,Y,152,0,0,0,0,0,0,6,2007,WD ,12.043553716032399
669,535402270,20,RL,11500,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,4,1967,1967,Gable,CompShg,HdBoard,HdBoard,None,0.0,Fa,TA,CBlock,TA,Fa,No,BLQ,Rec,1040.0,GasA,Gd,Y,SBrkr,0,1040,1.0,0.0,1,0,3,1,TA,6,Min1,1,Attchd,1967.0,RFn,2.0,480.0,TA,TA,Y,0,0,156,0,0,0,0,5,2009,WD ,12.0015054797889
1772,528364110,60,RL,12257,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,513.0,Gd,TA,PConc,Gd,TA,Av,LwQ,ALQ,1318.0,GasA,Ex,Y,SBrkr,0,2531,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Attchd,1995.0,RFn,3.0,752.0,TA,TA,Y,222,98,0,0,0,0,0,11,2007,WD ,12.577636201962656
1775,528376010,60,RL,9044,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,526.0,Gd,Gd,PConc,Gd,TA,No,GLQ,Unf,1325.0,GasA,Ex,Y,SBrkr,0,2538,0.0,0.0,2,1,4,1,Gd,8,Typ,1,Attchd,1996.0,RFn,3.0,933.0,TA,TA,Y,198,92,0,0,0,0,0,5,2007,WD ,12.706847933442663
403,527450280,160,RM,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,504.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,483.0,GasA,TA,Y,SBrkr,0,987,1.0,0.0,1,1,2,1,TA,5,Typ,0,Detchd,1973.0,Unf,1.0,264.0,TA,TA,Y,0,0,0,0,0,0,0,7,2009,WD ,11.617285480294472
2792,907254050,60,RL,9468,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,148.0,TA,TA,PConc,Gd,TA,Mn,GLQ,Unf,840.0,GasA,Ex,Y,SBrkr,0,1755,1.0,0.0,2,1,3,1,TA,7,Typ,1,Attchd,1999.0,RFn,2.0,530.0,TA,TA,Y,176,73,0,0,0,0,0,8,2006,WD ,12.273731294003989
1247,535302130,20,RL,9373,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1953,1953,Gable,CompShg,MetalSd,MetalSd,BrkFace,84.0,TA,TA,CBlock,TA,TA,No,Rec,LwQ,1152.0,GasA,TA,Y,SBrkr,0,1152,0.0,0.0,1,1,3,1,TA,6,Typ,0,Detchd,1971.0,Unf,2.0,636.0,TA,TA,Y,0,0,0,0,0,0,0,5,2008,WD ,11.831379196088763
384,527364030,60,FV,7000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,926.0,GasA,Ex,Y,SBrkr,0,1884,1.0,0.0,2,1,3,1,Ex,7,Typ,1,Attchd,2003.0,RFn,2.0,581.0,TA,TA,Y,0,35,0,0,0,0,0,6,2009,WD ,12.392137188602963
91,533130020,60,RL,10186,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,750.0,GasA,Ex,Y,SBrkr,0,1923,1.0,0.0,2,1,3,1,Gd,8,Typ,1,Attchd,1992.0,RFn,2.0,564.0,TA,TA,Y,240,39,0,0,0,0,0,6,2010,WD ,12.154779351142624
863,907250070,20,RL,11664,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1569.0,GasA,Ex,Y,SBrkr,0,1611,1.0,0.0,2,0,3,1,Gd,6,Typ,0,Attchd,2002.0,RFn,3.0,1231.0,TA,TA,Y,262,93,0,0,0,0,0,9,2009,WD ,12.429216196844383
1857,533252130,20,RL,10768,Pave,IR1,Lvl,AllPub,Corner,Gtl,Veenker,Norm,Norm,1Fam,1Story,5,8,1976,2004,Gable,CompShg,Plywood,Plywood,None,0.0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,Unf,1437.0,GasA,TA,Y,SBrkr,0,1437,1.0,0.0,2,0,3,1,Gd,6,Typ,1,Attchd,1976.0,RFn,2.0,528.0,TA,TA,Y,0,21,0,0,180,0,0,7,2007,WD ,12.292250341771226
1870,534151180,60,RL,10530,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,1993,1993,Gable,CompShg,MetalSd,MetalSd,BrkFace,194.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1148.0,GasA,Ex,Y,SBrkr,0,2075,1.0,0.0,2,1,3,1,Gd,8,Typ,1,Attchd,1993.0,Unf,2.0,473.0,TA,TA,Y,235,86,0,0,0,0,0,8,2007,WD ,12.449018824140563
2318,527108020,20,RL,14859,Pave,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,27.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1670.0,GasA,Ex,Y,SBrkr,0,1670,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Attchd,2006.0,RFn,3.0,690.0,TA,TA,Y,144,60,0,0,0,0,0,8,2006,New,12.388394202324129
2100,906378150,20,RL,10481,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2006,2007,Hip,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,2140.0,GasA,Ex,Y,SBrkr,0,2140,0.0,0.0,2,1,3,1,Gd,8,Typ,0,Attchd,2006.0,Fin,3.0,894.0,TA,TA,Y,136,32,0,0,0,0,0,6,2007,New,12.793859310432293
1213,534403080,80,RL,9350,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,8,1965,1999,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,Gd,PConc,TA,TA,Gd,ALQ,Unf,1219.0,GasA,Gd,Y,SBrkr,0,1265,0.0,1.0,2,0,3,1,Gd,6,Typ,1,Attchd,1965.0,RFn,2.0,502.0,TA,TA,Y,0,92,0,96,0,0,0,10,2008,WD ,12.100156419938624
2046,904101070,50,RL,18030,Pave,IR1,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,5,6,1946,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,BLQ,1598.0,GasA,TA,Y,SBrkr,479,3086,0.0,0.0,3,0,3,1,Ex,12,Maj1,1,NA,0.0,NA,0.0,0.0,NA,NA,Y,122,0,0,0,0,0,0,3,2007,WD ,12.20856952572876
710,902205030,50,RM,5925,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,3,6,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,600.0,Grav,Fa,N,SBrkr,0,968,0.0,0.0,1,0,2,1,TA,6,Typ,0,NA,0.0,NA,0.0,0.0,NA,NA,Y,0,0,0,0,0,0,0,5,2009,WD ,10.542706391070517
2268,916455050,20,RL,6718,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,86.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,Unf,1267.0,GasA,Ex,Y,SBrkr,0,1312,0.0,0.0,2,0,2,1,Gd,5,Typ,0,Attchd,2001.0,Unf,2.0,471.0,TA,TA,Y,256,28,0,0,0,0,0,1,2007,WD ,12.103486056755072
816,906230010,90,RL,11855,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,2Story,7,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,23.0,TA,TA,PConc,Ex,TA,No,GLQ,Unf,1168.0,GasA,Ex,Y,SBrkr,0,2787,2.0,0.0,4,2,6,2,TA,8,Typ,2,BuiltIn,2000.0,Fin,4.0,820.0,TA,TA,Y,312,0,0,0,0,0,0,10,2009,WD ,12.504323669331189
1616,527105140,60,RL,12394,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,847.0,GasA,Ex,Y,SBrkr,0,1733,0.0,0.0,2,1,3,1,Gd,7,Typ,1,BuiltIn,2003.0,Fin,2.0,433.0,TA,TA,Y,100,48,0,0,0,0,0,10,2007,WD ,12.323855681186558
2233,910200110,50,RM,7000,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,7,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,720.0,GasA,Gd,Y,FuseA,0,1215,0.0,0.0,1,0,3,1,Gd,6,Typ,0,Detchd,1965.0,Fin,2.0,720.0,TA,TA,Y,0,0,30,0,0,0,0,5,2007,WD ,11.856515169360305
439,528120030,20,RL,10367,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,284.0,Ex,TA,PConc,Ex,TA,Mn,GLQ,Unf,1739.0,GasA,Ex,Y,SBrkr,0,1743,1.0,0.0,2,0,3,1,Ex,8,Typ,1,Attchd,2008.0,RFn,3.0,927.0,TA,TA,Y,168,45,0,0,0,0,0,6,2009,ConLI,12.721885810807203
260,907200280,20,RL,15240,Pave,IR1,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,8,1977,2004,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,Gd,CBlock,Gd,TA,No,GLQ,Rec,1026.0,GasA,Ex,Y,SBrkr,0,1026,1.0,0.0,1,1,3,1,TA,5,Typ,0,Attchd,1977.0,Unf,1.0,308.0,TA,TA,Y,316,85,0,0,0,0,0,6,2010,WD ,11.918390573078392
2523,533350050,20,RL,50271,Pave,IR1,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,9,5,1981,1987,Gable,WdShngl,WdShing,Wd Shng,None,0.0,Gd,TA,CBlock,Ex,TA,Gd,GLQ,Unf,1842.0,GasA,Gd,Y,SBrkr,0,1842,2.0,0.0,0,1,0,1,Gd,5,Typ,1,Attchd,1981.0,Fin,3.0,894.0,TA,TA,Y,857,72,0,0,0,0,0,11,2006,WD ,12.86099861326992
627,535125090,60,RL,13600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,6,1965,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,176.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,768.0,GasA,TA,Y,SBrkr,0,1986,0.0,0.0,2,1,3,1,TA,7,Typ,3,Attchd,1965.0,Unf,2.0,486.0,TA,TA,Y,0,42,0,0,189,0,0,10,2009,WD ,12.230765258120545
251,906380190,20,RL,6762,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,24.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1187.0,GasA,Ex,Y,SBrkr,0,1208,1.0,0.0,2,0,2,1,Gd,6,Typ,0,Attchd,2006.0,RFn,2.0,632.0,TA,TA,Y,105,61,0,0,0,0,0,2,2010,WD ,12.235631447771718
2163,907414060,20,RL,8500,Pave,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,106.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1422.0,GasA,Ex,Y,SBrkr,0,1422,0.0,0.0,2,0,3,1,Gd,7,Typ,0,Attchd,2004.0,RFn,2.0,626.0,TA,TA,Y,192,60,0,0,0,0,0,11,2007,WD ,12.098487434850236
